,address,others,price
294,"215 Winthrop Rd # 33, Brookline, MA",1 bd · 1 ba · -- sqft,"$2,050/mo"
295,"Pond Ave, Brookline, MA",1 bd · 1 ba · 870 sqft,"$2,400/mo"
296,"1849 Beacon St, Brookline, MA",2 bds · 2 ba · -- sqft,"$2,600/mo"
297,"University Rd, Brookline, MA",4 bds · 1 ba · -- sqft,"$3,750/mo"
298,"1820 Beacon St # 1L, Brookline, MA",1 bd · 1 ba · -- sqft,"$2,450/mo"
299,"1 Evans Rd # 2, Brookline, MA","2 bds · 1 ba · 1,000 sqft","$2,650/mo"
300,"318 Tappan St, Brookline, MA","1 bd · 1 ba · 1,800 sqft","$2,000/mo"
301,"Cypress St, Brookline, MA",5 bds · 2 ba · -- sqft,"$4,800/mo"
302,"Bowker St, Brookline, MA","2 bds · 1 ba · 1,200 sqft","$2,800/mo"
303,"(undisclosed Address), Brookline, MA",2 bds · 1 ba · -- sqft,"$2,450/mo"
304,"1790 Beacon St, Brookline, MA","2 bds · 1 ba · 1,600 sqft","$2,350/mo"
305,"Cypress St, Brookline, MA",5 bds · 2 ba · -- sqft,"$5,000/mo"
306,"56 Kent St # 1, Brookline, MA",2 bds · 1 ba · 800 sqft,"$2,400/mo"
307,"12 Parkway Rd # 6, Brookline, MA",3 bds · 1 ba · -- sqft,"$2,950/mo"
308,"1765 Beacon St # 3CA, Brookline, MA",2 bds · 2 ba · -- sqft,"$3,100/mo"
309,"38 Linden St, Brookline, MA","3 bds · 1 ba · 1,312 sqft","$3,500/mo"
310,"Parkway Rd, Brookline, MA",3 bds · 1 ba · -- sqft,"$2,925/mo"
311,"9 Leverett St # 1, Brookline, MA",2 bds · 1 ba · 880 sqft,"$2,000/mo"
